;Video_Name;Video_Clip_Name;Subtitle;Split;Signer_ID
7167;Video_51;video_51_33;that is right i remember .;train;1
7168;Video_51;video_51_34;when i had my tent we got the teddy bear and then a torch and we shined the light on the teddy bear .;train;2
7169;Video_51;video_51_36;that is right .;train;1
7170;Video_51;video_51_37;then we put that piece of paper up and we made shadow puppets .;train;1
7171;Video_51;video_51_38;do you remember that .;train;1
7172;Video_51;video_51_39;that is right .;train;2
7173;Video_51;video_51_40;i thought the sun was half asleep but it was actually me .;train;2
7174;Video_51;video_51_41;i remember seeing shadows every day .;train;2
7175;Video_51;video_51_42;that is right .;train;2
7176;Video_51;video_51_43;have you noticed different shadows and how they change during the day .;train;1
7177;Video_51;video_51_44;yes i know my shadow .;train;2
7178;Video_51;video_51_45;as soon as i have eaten lunch it gets round in the middle .;train;1
7179;Video_51;video_51_46;possum you are funny .;train;1
7180;Video_51;video_51_47;but you are right i do remember seeing shadows .;train;2
7181;Video_51;video_51_48;sometimes they are really long and sometimes they are really short .;train;2
7182;Video_51;video_51_49;they do change i do not know why .;train;2
7183;Video_51;video_51_53;sometimes it is long sometimes it is short .;train;2
7184;Video_51;video_51_54;but i do not know why .;dev;2
7185;Video_51;video_51_55;why do not you and i investigate shadows .;train;1
7186;Video_51;video_51_56;we need something to help us mark it out .;train;1
7187;Video_51;video_51_57;would you like to do that .;train;1
7188;Video_51;video_51_58;me stand there .;train;2
7189;Video_51;video_51_59;it would be hard work all day standing there measuring measuring measuring .;train;2
7190;Video_51;video_51_60;i would get hungry .;train;2
7191;Video_51;video_51_61;will you make me some food .;train;2
7192;Video_51;video_51_62;ok i could do it it is fine .;train;2
7193;Video_51;video_51_63;no i do not mean you have to stand there .;dev;1
7194;Video_51;video_51_64;we just need to find a marker .;train;1
7195;Video_51;video_51_65;i see .;train;2
7196;Video_51;video_51_66;but what could we use .;dev;1
7197;Video_51;video_51_67;i wonder .;train;2
7198;Video_51;video_51_68;i know my letterbox post that would be a good marker .;train;2
7199;Video_51;video_51_69;what a great idea possum .;train;1
7200;Video_51;video_51_70;you get that and i will get a few other things .;train;1
7201;Video_51;video_51_73;that is great .;train;1
7202;Video_51;video_51_75;now can you see the shadow .;train;1
7203;Video_51;video_51_76;why do not we put an orange right down at the end of the shadow .;train;2
7204;Video_51;video_51_77;now we just need the string and we will cut it off ok .;train;1
7205;Video_51;video_51_78;ok .;train;2
7206;Video_51;video_51_79;at seven oclock in the morning this is how long the shadow is .;train;1
7207;Video_51;video_51_80;right .;train;2
7208;Video_51;video_51_81;can you put this there please .;test;1
7209;Video_51;video_51_83;great .;train;1
7210;Video_51;video_51_84;now we will wait for another hour and at eight oclock we will see where the shadow is .;train;1
7211;Video_51;video_51_85;while we are waiting why do not we go inside .;train;1
7212;Video_51;video_51_86;there is something i would like to show you ok .;train;1
7213;Video_51;video_51_87;i am ready sally what do you want to show me .;dev;2
7214;Video_51;video_51_88;i wanted to show you what we have set up outside .;train;1
7215;Video_51;video_51_89;i want to show you more about shadows and how they change .;train;1
7216;Video_51;video_51_90;you will get more of an understanding by using this .;train;1
7217;Video_51;video_51_91;this is you look .;train;1
7218;Video_51;video_51_92;me .;train;2
7219;Video_51;video_51_93;that is much too small to be me .;test;2
7220;Video_51;video_51_94;i am very big .;train;2
7221;Video_51;video_51_95;this is a model of you possum .;train;1
7222;Video_51;video_51_96;can you please turn the lights off .;train;1
7223;Video_51;video_51_97;great now i have got a torch .;train;1
7224;Video_51;video_51_98;possum not on your face .;train;1
7225;Video_51;video_51_99;can you please come and stand on this side .;train;1
7226;Video_51;video_51_101;we are going to use the torch .;train;1
7227;Video_51;video_51_102;we will pretend this is the morning sun rising through the day but look where the shadow is .;train;1
7228;Video_51;video_51_108;it is only a little shadow is not it .;train;1
7229;Video_51;video_51_109;that looks great .;train;1
7230;Video_51;video_51_111;now we pretend it is the afternoon sun .;train;1
7231;Video_51;video_51_114;it is getting darker and darker because the sun has set .;train;1
7232;Video_51;video_51_115;it has all gone .;train;1
7233;Video_51;video_51_116;that is great sally .;train;2
7234;Video_51;video_51_117;this is what we have set up outside .;train;1
7235;Video_51;video_51_118;we have got our marker but we are not using a torch .;train;1
7236;Video_51;video_51_119;we are actually using the sun and the sun is projecting the shadow .;train;1
7237;Video_51;video_51_120;that is great .;train;1
7238;Video_51;video_51_121;i think it is almost eight oclock .;train;1
7239;Video_51;video_51_122;should we go outside and have a look .;train;1
7240;Video_51;video_51_123;yeah come on .;train;2
7241;Video_51;video_51_124;put it over there .;train;2
7242;Video_51;video_51_125;yes you can see where to put it there .;train;2
7243;Video_51;video_51_126;ok .;train;2
7244;Video_51;video_51_131;great .;train;1
7245;Video_51;video_51_132;look your shadow .;train;2
7246;Video_51;video_51_133;could we get some rope and do an outline of your shadow .;train;2
7247;Video_51;video_51_134;that does not really look like me though possum does it .;train;1
7248;Video_51;video_51_135;it is a shape i guess .;train;1
7249;Video_51;video_51_136;it is really good fun to draw the outlines of shapes .;train;1
7250;Video_51;video_51_137;they actually form a silhouette .;train;1
7251;Video_51;video_51_138;why do not we watch children learning about silhouettes .;train;1
7252;Video_51;video_51_139;yeah let us watch .;train;1
7253;Video_51;video_51_140;they look like they had great fun .;train;1
7254;Video_51;video_51_142;those children learned so much about shadows and silhouettes .;train;1
7255;Video_51;video_51_143;now we have to wait for it to be nine oclock .;train;1
7256;Video_51;video_51_144;look sally .;train;1
7257;Video_51;video_51_145;yes it has moved .;train;1
7258;Video_51;video_51_146;shall we put an orange there as a marker .;train;1
7259;Video_51;video_51_147;it is five oclock .;train;1
7260;Video_51;video_51_150;we have investigated quite a lot today and we have discovered that shadows move depending on the sun .;train;1
7261;Video_51;video_51_151;before when the sun was low in the sky it was a long shadow from the marker .;train;1
7262;Video_51;video_51_152;it was .;test;2
7263;Video_51;video_51_153;that means when the sun is higher the shadow is smaller .;train;2
7264;Video_51;video_51_154;that is right .;train;1
7265;Video_51;video_51_155;look at the small angle .;train;1
7266;Video_51;video_51_156;but this morning it was a long angle was not it .;train;1
7267;Video_51;video_51_157;i understand sally .;train;1
7268;Video_51;video_51_158;this looks almost like a sundial .;train;1
7269;Video_51;video_51_159;it is a type of clock .;train;1
7270;Video_51;video_51_160;it tells us what time it is .;train;1
7271;Video_51;video_51_161;so now we know its seven eight nine oclock all the way through to five oclock .;train;1
7272;Video_51;video_51_162;looking around now it is getting a bit darker .;train;1
7273;Video_51;video_51_163;the sun looks like it is about to set .;train;1
7274;Video_51;video_51_164;look .;train;1
7275;Video_51;video_51_165;hello .;train;2
7276;Video_51;video_51_166;hello .;train;1
7277;Video_51;video_51_167;sally do you know what this means .;test;2
7278;Video_51;video_51_168;yes it is dinnertime .;train;1
7279;Video_51;video_51_169;shall we go in .;train;2
7280;Video_51;video_51_170;well our time is up .;dev;1
7281;Video_51;video_51_171;thanks for watching .;train;2
7282;Video_51;video_51_172;see you next time .;train;1
7283;Video_51;video_51_173;bye .;train;2
7284;Video_51;video_51_174;bye .;train;1
7285;Video_51;video_51_175;come on let us go .;train;2
7286;Video_52;video_52_0;hello .;train;1
7287;Video_52;video_52_1;look .;train;1
7288;Video_52;video_52_2;look .;train;1
7289;Video_52;video_52_3;i am sally .;train;1
7290;Video_52;video_52_4;i am possum .;train;2
7291;Video_52;video_52_5;hello .;train;2
7292;Video_52;video_52_6;hello .;train;1
7293;Video_52;video_52_7;that looks good how strange though .;train;2
7294;Video_52;video_52_8;so much work going on there .;train;2
7295;Video_52;video_52_9;look at all the big trucks .;train;2
7296;Video_52;video_52_10;look at that one .;train;2
7297;Video_52;video_52_11;that one is rolling .;train;2
7298;Video_52;video_52_12;hello everyone good morning .;train;2
7299;Video_52;video_52_13;hey have a look at all the work that is going on .;train;2
7300;Video_52;video_52_14;one truck even tips .;train;2
7301;Video_52;video_52_15;looks awesome .;train;2
7302;Video_52;video_52_16;hello .;train;2
7303;Video_52;video_52_17;hi sally .;train;2
7304;Video_52;video_52_18;hello up there possum .;train;1
7305;Video_52;video_52_19;sally come on up have a look over here .;train;2
7306;Video_52;video_52_20;you want to talk to me possum .;train;1
7307;Video_52;video_52_21;you come down here .;train;1
7308;Video_52;video_52_22;ok i will be right down .;train;2
7309;Video_52;video_52_23;hello everyone that possum .;train;1
7310;Video_52;video_52_24;he wants me to climb his tree .;train;1
7311;Video_52;video_52_25;he must have something over there that he wants to show me .;train;1
7312;Video_52;video_52_26;he is a very fast climber .;dev;1
7313;Video_52;video_52_27;good morning sally .;test;2
7314;Video_52;video_52_28;hello .;train;1
7315;Video_52;video_52_29;sally i do wish you would come up to the treetop with me .;train;2
7316;Video_52;video_52_30;what were you looking at over there .;train;1
7317;Video_52;video_52_31;it was very strange there were all sorts of trucks .;train;2
7318;Video_52;video_52_32;one of them was doing this .;train;2
7319;Video_52;video_52_33;it was almost like it was eating the ground .;train;2
7320;Video_52;video_52_34;then spitting it out .;train;2
7321;Video_52;video_52_35;that is strange .;dev;1
7322;Video_52;video_52_36;eating the ground and spitting it out .;train;1
7323;Video_52;video_52_37;the ground must taste funny .;train;1
7324;Video_52;video_52_38;what else did you see possum .;test;1
7325;Video_52;video_52_39;there was a really big truck .;train;2
7326;Video_52;video_52_40;it stopped and they got a truck that did this .;train;2
7327;Video_52;video_52_41;then that truck drove off but then another one came .;train;2
7328;Video_52;video_52_42;the back of it tipped up and all these stones came tumbling out .;train;2
7329;Video_52;video_52_43;all over the road .;train;2
7330;Video_52;video_52_44;then there was another one he did this and .;train;2
7331;Video_52;video_52_45;how can i explain i will show you .;train;2
7332;Video_52;video_52_46;i know what that is .;train;1
7333;Video_52;video_52_47;yes that is called a road roller .;train;1
7334;Video_52;video_52_48;so it is very heavy with a big wheel .;dev;1
7335;Video_52;video_52_49;it rolls does not it .;train;1
7336;Video_52;video_52_50;that is the one .;train;2
7337;Video_52;video_52_51;so possum what you are seeing is called road works .;train;1
7338;Video_52;video_52_52;i think that road was very old and had lots of potholes in it so they needed to put a new road in .;train;1
7339;Video_52;video_52_53;so first of all they dig up the old road and the truck takes the rubbish away .;train;1
7340;Video_52;video_52_54;then a new truck comes through and dumps all the stones .;train;1
7341;Video_52;video_52_55;then the road roller comes through and flattens them because it is so big and heavy .;train;1
7342;Video_52;video_52_56;then when that has done another bigger truck is going to come through .;train;1
7343;Video_52;video_52_57;it looks very strange and it drops black tar all over the road .;train;1
